ID,SMILES_chiral,SMILES_no_chiral,Target_1,pIC50_1,Target_category,Dataset,pEC50,Target_2,pIC50_2
UNPD_subset_A_13234,CCO[C@H]1C[C@H]2C(C)(C)CCC[C@]2(C)c2c1cc(C(C)C)c(OC)c2O,CCOC1CC2C(C)(C)CCCC2(C)c2c1cc(C(C)C)c(OC)c2O,,,,UNPD-A,,,
UNPD_subset_A_13235,C=C[C@]1(C)Cc2c(O)ccc(O)c2C[C@H]1C(=C)CO,C=CC1(C)Cc2c(O)ccc(O)c2CC1C(=C)CO,,,,UNPD-A,,,
UNPD_subset_A_13236,COc1cc2c(cc1OC)[C@@]13C=C[C@@H](OC)C[C@@H]1N(CC3)[C@H]2O,COc1cc2c(cc1OC)C13C=CC(OC)CC1N(CC3)C2O,,,,UNPD-A,,,
UNPD_subset_A_13237,COc1c(Cc2cc(Cc3cc(Cc4cc(C)ccc4O)ccc3O)ccc2O)c(O)c(Cc2ccccc2O)c(O)c1C(=O)CCc1ccccc1,COc1c(Cc2cc(Cc3cc(Cc4cc(C)ccc4O)ccc3O)ccc2O)c(O)c(Cc2ccccc2O)c(O)c1C(=O)CCc1ccccc1,,,,UNPD-A,,,
UNPD_subset_A_13238,CC1=C(C)C2=CC(=O)C3=C(C(=O)[C@]4(Oc5c([C@H](C)CO)cc6c(c5O4)[C@]4(C)CCCC(C)(C)[C@H]4CC6=O)[C@@]4(O)C[C@H](C)O[C@]34O)[C@]2(C)CC1,CC1=C(C)C2=CC(=O)C3=C(C(=O)C4(Oc5c(C(C)CO)cc6c(c5O4)C4(C)CCCC(C)(C)C4CC6=O)C4(O)CC(C)OC34O)C2(C)CC1,,,,UNPD-A,,,
UNPD_subset_A_13239,C[C@]12CC[C@H]3[C@@H](CCC4=C[C@@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]43C=O)[C@@]1(O)CCC2c1coc(O)c1,CC12CCC3C(CCC4=CC(OC5OCC(O)C(O)C5O)CCC43C=O)C1(O)CCC2c1coc(O)c1,,,,UNPD-A,,,
UNPD_subset_A_13240,CCCC(=O)O[C@@H]1CC[C@]2(C)C=CC(=C(C)C(=O)OC)C(O2)[C@H]2[C@H](C)[C@H](O)C[C@H](OC(C)=O)[C@@]21C,CCCC(=O)OC1CCC2(C)C=CC(=C(C)C(=O)OC)C(O2)C2C(C)C(O)CC(OC(C)=O)C12C,,,,UNPD-A,,,
UNPD_subset_A_13241,CC1=CC[C@]2(CO)CC[C@@]3(C(=O)O)[C@@H](CC[C@@H]3C(C)C)[C@@H]2C=C1,CC1=CCC2(CO)CCC3(C(=O)O)C(C(C)C)CCC3C2C=C1,,,,UNPD-A,,,
UNPD_subset_A_13242,COc1cc2ccc(=O)[nH]c2c(OC)c1OCC=C(C)C,COc1cc2ccc(=O)[nH]c2c(OC)c1OCC=C(C)C,,,,UNPD-A,,,
UNPD_subset_A_13243,CC(C)CC(=O)SC(C)C,CC(C)CC(=O)SC(C)C,,,,UNPD-A,,,
UNPD_subset_A_13244,CC1=CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CCc1coc(O)c1,CC1=CCC2C(C)(C)CCCC2(C)C1CCc1coc(O)c1,,,,UNPD-A,,,
UNPD_subset_A_13245,CO[C@H]1O[C@H]([C@@H](C)[C@H]2C[C@H](OC(C)=O)[C@@]3(C)C4=CC[C@H]5C(C)(C)[C@@H](O)CC[C@]5(C)C4=CC[C@]23C)CC=C1C,COC1OC(C(C)C2CC(OC(C)=O)C3(C)C4=CCC5C(C)(CCC(O)C5(C)C)C4=CCC23C)CC=C1C,,,,UNPD-A,,,
UNPD_subset_A_13246,CC(C)=CCC/C(C=O)=C\CC/C(C=O)=C\CO,CC(C)=CCCC(C=O)=CCCC(C=O)=CCO,,,,UNPD-A,,,
UNPD_subset_A_13247,CC[C@]12CCCN3CC[C@]4(c5cccc(OC)c5N(C)[C@@H]4CC1)[C@@H]32,CCC12CCCN3CCC4(c5cccc(OC)c5N(C)C4CC1)C32,,,,UNPD-A,,,
UNPD_subset_A_13248,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccc(O)c(O)c3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)NC4=O,CNC1CC2OC(C)(C1OC)n1c3ccc(O)c(O)c3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)NC4=O,,,,UNPD-A,,,
UNPD_subset_A_13249,CC1=CC[C@@H](C(C)(C)O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](CO)[C@H](O)[C@H]3OC(=O)c3cc(O)c(O)c(O)c3)[C@@H](O)[C@H](O)[C@H]2O)CC1,CC1=CCC(C(C)(C)OC2OC(COC3OC(CO)C(O)C3OC(=O)c3cc(O)c(O)c(O)c3)C(O)C(O)C2O)CC1,,,,UNPD-A,,,
UNPD_subset_A_13250,C=C1[C@H](O)C[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1[C@@H]1C=C(C=O)C[C@@H](O)OO1,C=C1C(O)CC2C(C)(C)CCCC2(C)C1C1C=C(C=O)CC(O)OO1,,,,UNPD-A,,,
UNPD_subset_A_13251,C=C1CC[C@@H]2C(C)(C)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@@]2(C)[C@@H]1CCc1ccoc1O,C=C1CCC2C(C)(C)C(OC3OC(CO)C(O)C(O)C3O)CCC2(C)C1CCc1ccoc1O,,,,UNPD-A,,,
UNPD_subset_A_13252,CC(=O)O[C@@H]1C[C@H]2[C@@]3(C)CCCC(C)(C)[C@H]3CC[C@@]2(C)[C@@H]2CC=C3CC[C@@H](O)[C@@H]3[C@]21C,CC(=O)OC1CC2C3(C)CCCC(C)(C)C3CCC2(C)C2CC=C3CCC(O)C3C12C,,,,UNPD-A,,,
UNPD_subset_A_13253,C=C(C)[C@@H]1CC=C2CC[C@@H](O)[C@@H](C)[C@@]2(C)C1,C=C(C)C1CC=C2CCC(O)C(C)C2(C)C1,,,,UNPD-A,,,
UNPD_subset_A_13254,COc1cc2c3c(c1O)-c1ccccc1C[C@@H]3N(C(C)=O)CC2,COc1cc2c3c(c1O)-c1ccccc1CC3N(C(C)=O)CC2,,,,UNPD-A,,,
UNPD_subset_A_13255,CC[C@H](C)[C@H](N=C(O)[C@H](CCC(=N)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@@H]1C(=O)N1CCC[C@@H]1C(=O)O,CCC(C)C(N=C(O)C(CCC(=N)O)NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCCN1C(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(N)=O)NC(=O)C1CCC(=O)N1)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)O,,,,UNPD-A,,,
UNPD_subset_A_13256,CC(C)=CCc1cc2c(cc1O)OCc1c-2oc2c(CC=C(C)C)c(O)c(O)cc12,CC(C)=CCc1cc2c(cc1O)OCc1c-2oc2c(CC=C(C)C)c(O)c(O)cc12,,,,UNPD-A,,,
UNPD_subset_A_13257,C=C[C@]1(C)C[C@H](O)[C@@]2(C)C3C(=O)C=CC(=C)[C@@]3(C)[C@H](O)C[C@@H]2C1,C=CC1(C)CC(O)C2(C)C(CC(O)C3(C)C(=C)C=CC(=O)C32)C1,,,,UNPD-A,,,
UNPD_subset_A_13258,COC(=O)C(OC(=O)c1cc(O)c(O)c(O)c1)C(=O)C(O)C(O)C(O)O,COC(=O)C(OC(=O)c1cc(O)c(O)c(O)c1)C(=O)C(O)C(O)C(O)O,,,,UNPD-A,,,
UNPD_subset_A_13259,COc1ccc(/C=C/C(=O)O[C@@H]2C(C(=O)O)O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H]2O)cc1O,COc1ccc(C=CC(=O)OC2C(C(=O)O)OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C2O)cc1O,,,,UNPD-A,,,
UNPD_subset_A_13260,CC(C)=CCC[C@@]1(C)C=Cc2cc(C(=O)C=Cc3c(O)cccc3O)c(O)cc2O1,CC(C)=CCCC1(C)C=Cc2cc(C(=O)C=Cc3c(O)cccc3O)c(O)cc2O1,,,,UNPD-A,,,
UNPD_subset_A_13261,C[C@H]1CCc2cccc(O)c21,CC1CCc2cccc(O)c21,,,,UNPD-A,,,
UNPD_subset_A_13262,Oc1cccc2ccccc12,Oc1cccc2ccccc12,,,,UNPD-A,,,
UNPD_subset_A_13263,CC=C(C)C(=O)O[C@H]1[C@]2(C)C[C@@]3(OC(C)=O)[C@](C)(C4CC[C@]5(C)C(C(=O)C(=O)O[C@H]5c5ccoc5)C4C(OC(C)=O)[C@@]13OC(C)=O)[C@H]2CC(=O)OC,CC=C(C)C(=O)OC1C2(C)CC3(OC(C)=O)C(C)(C4CCC5(C)C(c6ccoc6)OC(=O)C(=O)C5C4C(OC(C)=O)C13OC(C)=O)C2CC(=O)OC,,,,UNPD-A,,,
UNPD_subset_A_13264,C/C=C1/CN(C)[C@H]2Cc3c([nH]c4ccc(O)cc34)C(=O)C[C@@H]1[C@H]2CO,CC=C1CN(C)C2Cc3c([nH]c4ccc(O)cc34)C(=O)CC1C2CO,,,,UNPD-A,,,
UNPD_subset_A_13265,C=C[C@]1(C)CC[C@@H](C(=C)C)[C@@H](c2ccc(O)cc2)C1,C=CC1(C)CCC(C(=C)C)C(c2ccc(O)cc2)C1,,,,UNPD-A,,,
UNPD_subset_A_13266,CCC1CCN(C(=O)N2CCC(CC)CC2)CC1,CCC1CCN(C(=O)N2CCC(CC)CC2)CC1,,,,UNPD-A,,,
UNPD_subset_A_13267,CCCC[C@@H](O)C#C[C@@H](O)/C=C\CCCCCC(=O)O,CCCCC(O)C#CC(O)C=CCCCCCC(=O)O,,,,UNPD-A,,,
UNPD_subset_A_13268,CC[C@H](C)CCCCCCCCCCCCCOC(=O)C(C)C[C@H](C)C[C@H](C)CC,CCC(C)CCCCCCCCCCCCCOC(=O)C(C)CC(C)CC(C)CC,,,,UNPD-A,,,
UNPD_subset_A_13269,COC(=O)[C@]1(O)C[C@]23CCO[C@H]2CCN2CCc4c(n1c1c(OC)cccc41)[C@@H]23,COC(=O)C1(O)CC23CCOC2CCN2CCc4c(n1c1c(OC)cccc41)C23,,,,UNPD-A,,,
UNPD_subset_A_13270,C=C/C(C)=C/C[C@H]1C(=C)CC[C@H]2C(C)(C)C(=O)CC[C@]12C,C=CC(C)=CCC1C(=C)CCC2C(C)(C)C(=O)CCC12C,,,,UNPD-A,,,
UNPD_subset_A_13271,CC(C)[C@](O)(CCC(C(=O)O)[C@H]1CCC2=C3CC[C@@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)C3C(=O)C[C@@]21C)[C@@H](C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(C)C(O)(CCC(C(=O)O)C1CCC2=C3CCC4CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3C(=O)CC21C)C(C)OC1OC(CO)C(O)C(O)C1O,,,,UNPD-A,,,
UNPD_subset_A_13272,COc1ccc2ccc(=O)oc2c1-c1c(C)coc1O,COc1ccc2ccc(=O)oc2c1-c1c(C)coc1O,,,,UNPD-A,,,
UNPD_subset_A_13273,CCc1nc(=O)c2ccccc2n1C,CCc1nc(=O)c2ccccc2n1C,,,,UNPD-A,,,
UNPD_subset_A_13274,COc1cc2c(cc1OC)[C@]1(OC)Cc3ccc4c(c3[C@@H]1N(C)CC2)OCO4,COc1cc2c(cc1OC)C1(OC)Cc3ccc4c(c3C1N(C)CC2)OCO4,,,,UNPD-A,,,
UNPD_subset_A_13275,COc1cc2c(-c3ccc4c(c3)OCO4)c3c(cc2c(OC)c1OC)COC3=O,COc1cc2c(-c3ccc4c(c3)OCO4)c3c(cc2c(OC)c1OC)COC3=O,,,,UNPD-A,,,
UNPD_subset_A_13276,C/C1=C\C[C@@H]2C[C@H](C[C@]3(C[C@@H](O)[C@H](C)[C@@H](/C(C)=C/C(C)C)O3)O2)OC(=O)C2=CC(C)C(=O)C3CO/C(=C\C=C\[C@H](C)C1)[C@@]23O,CC1=CCC2CC(CC3(CC(O)C(C)C(C(C)=CC(C)C)O3)O2)OC(=O)C2=CC(C)C(=O)C3COC(=CC=CC(C)C1)C23O,,,,UNPD-A,,,
UNPD_subset_A_13277,C=C(C)[C@H]1C[C@@]23[C@@H](O1)O[C@]2(C)[C@@H](Br)C=C(Br)C3(C)C,C=C(C)C1CC23C(O1)OC2(C)C(Br)C=C(Br)C3(C)C,,,,UNPD-A,,,
UNPD_subset_A_13278,Cc1c2c3c(c(O)cc(C)c3oc1=O)C(C)CO2,Cc1c2c3c(c(O)cc(C)c3oc1=O)C(C)CO2,,,,UNPD-A,,,
UNPD_subset_A_13279,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCO,,,,UNPD-A,,,
UNPD_subset_A_13280,COc1ccc2c(c1C[C@H]1[C@@H]3C[C@H]4c5c(c6ccccc6n5C)C[C@@H]([C@@H]3CO[C@@]1(C)OC)N4C)c1c(n2C)[C@@H]2C[C@H]3C(C(C)=O)=COC[C@H]3[C@H](C1)N2C,COc1ccc2c(c1CC1C3CC4c5c(c6ccccc6n5C)CC(C3COC1(C)OC)N4C)c1c(n2C)C2CC3C(C(C)=O)=COCC3C(C1)N2C,,,,UNPD-A,,,
UNPD_subset_A_13281,CC(C)=CC(=O)C[C@H](C)c1ccc(C)cc1,CC(C)=CC(=O)CC(C)c1ccc(C)cc1,,,,UNPD-A,,,
UNPD_subset_A_13282,C#CC(=O)C(N)C(O)O,C#CC(=O)C(N)C(O)O,,,,UNPD-A,,,
UNPD_subset_A_13283,C[C@H](O)[C@H]1CC[C@H]2C3=CC[C@H]4CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,CC(O)C1CCC2C3=CCC4CC(=O)C=CC4(C)C3CCC21C,,,,UNPD-A,,,
UNPD_subset_A_13284,COc1c(OC)c2c3c(nccc3c1OC)-c1cc(=O)c(O)ccc1-2,COc1c(OC)c2c3c(nccc3c1OC)-c1cc(=O)c(O)ccc1-2,,,,UNPD-A,,,
UNPD_subset_A_13285,CC(C)=CCC/C(C)=C/COC(=O)/C=C/c1ccccc1,CC(C)=CCCC(C)=CCOC(=O)C=Cc1ccccc1,,,,UNPD-A,,,
UNPD_subset_A_13286,CC(=O)CC[C@@H](C(C)C)[C@H]1[C@@H]2CC[C@@]3(C(=O)C4=CC5C(C)(C)CCC[C@]5(C)c5c(O)c(O)c(C(C)C)c3c54)[C@@H]21,CC(=O)CCC(C(C)C)C1C2CCC3(C(=O)C4=CC5C(C)(C)CCCC5(C)c5c(O)c(O)c(C(C)C)c3c54)C21,,,,UNPD-A,,,
UNPD_subset_A_13287,CCC(C)C(=O)c1c(O)c2c(c3c(-c4ccccc4)cc(=O)oc13)OC(C)(C)C=C2,CCC(C)C(=O)c1c(O)c2c(c3c(-c4ccccc4)cc(=O)oc13)OC(C)(C)C=C2,,,,UNPD-A,,,
UNPD_subset_A_13288,COC(=O)c1c(O)ccc2c1C(=O)c1ccc(C)c(O)c1C2=O,COC(=O)c1c(O)ccc2c1C(=O)c1ccc(C)c(O)c1C2=O,,,,UNPD-A,,,
UNPD_subset_A_13289,C[C@]1(CO)CCC[C@]2(C)[C@H]1C[C@H](O)[C@@]13C[C@H]4[C@@H](C[C@@H]12)[C@@]4(C)C3,CC1(CO)CCCC2(C)C1CC(O)C13CC4C(CC21)C4(C)C3,,,,UNPD-A,,,
UNPD_subset_A_13290,OC[C@@]1(O)CO[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)O[C@H]2OCc2ccccc2)[C@@H]1O,OCC1(O)COC(OC2C(OCc3ccccc3)OC(COC3OCC(O)C(O)C3O)C(O)C2O)C1O,,,,UNPD-A,,,
UNPD_subset_A_13291,CC1=C(CO)C(=O)O[C@@H]([C@@]2(C)O[C@@]34CC[C@@H]2[C@@]3(C)CC[C@H]2[C@H]4CC=C3C=CCC(=O)[C@@]32C)C1,CC1=C(CO)C(=O)OC(C2(C)OC34CCC2C3(C)CCC2C4CC=C3C=CCC(=O)C32C)C1,,,,UNPD-A,,,
UNPD_subset_A_13292,CCO[C@@]1(C)Cc2c(c(O)c3c(O)cc(OC)c(O)c3c2O)CO1,CCOC1(C)Cc2c(c(O)c3c(O)cc(OC)c(O)c3c2O)CO1,,,,UNPD-A,,,
UNPD_subset_A_13293,C=C1C(=O)O[C@@H]2C3=C(C)CC[C@@H]3[C@H](C)CC[C@@H]12,C=C1C(=O)OC2C3=C(C)CCC3C(C)CCC12,,,,UNPD-A,,,
UNPD_subset_A_13294,CC[C@@]1(C)C(=O)C=Cc2c1oc(CO)c(C)c2=O,CCC1(C)C(=O)C=Cc2c1oc(CO)c(C)c2=O,,,,UNPD-A,,,
UNPD_subset_A_13295,O=C(O)C[C@@](O)(Cc1ccccc1)C(=O)OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,O=C(O)CC(O)(Cc1ccccc1)C(=O)OCc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,,,,UNPD-A,,,
UNPD_subset_A_13296,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@H]1C(C=O)CC[C@@](C)(C(=O)O)[C@H]1C3C(=O)O,C=C1CC23CC1(O)CCC2C1C(C=O)CCC(C)(C(=O)O)C1C3C(=O)O,,,,UNPD-A,,,
UNPD_subset_A_13297,C=C1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)[C@H](O)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,C=C1CCC2(OC1)OC1CC3C4CC=C5CC(O)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5(C)C4CCC3(C)C1C2C,,,,UNPD-A,,,
UNPD_subset_A_13298,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2O[C@H]2C[C@@H](O)[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3C=CC3=C5CC(C)(C)C[C@@H](O)[C@]5(C)CC[C@]34C)C2(C)C)[C@H](O)[C@H](O)[C@H]1O,CC1OC(OC2C(OC3CC(O)C4(C)C(CCC5(C)C4C=CC4=C6CC(C)(C)CC(O)C6(C)CCC45C)C3(C)C)OC(CO)C(O)C2O)C(O)C(O)C1O,,,,UNPD-A,,,
UNPD_subset_A_13299,O=C(/C=C\c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)Oc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(-c3ccc(O)cc3)oc2c1,O=C(C=Cc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1)Oc1cc(O)c2c(=O)c(OC3OC(CO)C(O)C(O)C3O)c(-c3ccc(O)cc3)oc2c1,,,,UNPD-A,,,
UNPD_subset_A_13300,CC1=C2C(=O)C[C@@](C)(O)[C@H]2C[C@@]2(C)CC[C@](O)([C@@H](C)CC/C=C(/C)C=O)[C@@H]2CC1,CC(C=O)=CCCC(C)C1(O)CCC2(C)CC3C(=C(C)CCC21)C(=O)CC3(C)O,,,,UNPD-A,,,
UNPD_subset_A_13301,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CCC2=C3CC(=O)C4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,CC(C)C(C)C=CC(C)C1CCC2=C3CC(=O)C4=CC(=O)CCC4(C)C3CCC21C,,,,UNPD-A,,,
UNPD_subset_A_13302,C[C@H](CC[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C[C@H]4[C@@](C)(CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C,CC(CCC(OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3C(O)CC4C(C)(COC5OC(CO)C(O)C(O)C5O)C(O)CCC45CC35CCC12C,,,,UNPD-A,,,
UNPD_subset_A_13303,CO[C@H]1C[C@H](O[C@H]2[C@@H](OC)C[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@]5(O)[C@@H]4C[C@@H](O)[C@]4(C)[C@](O)(C(C)=O)CC[C@]54O)C3)O[C@@H]2C)O[C@H](C)[C@H]1O[C@H]1C[C@@H](OC)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](OC)[C@H]2O)[C@@H](C)O1,COC1CC(OC2CCC3(C)C(=CCC4(O)C3CC(O)C3(C)C(O)(C(C)=O)CCC43O)C2)OC(C)C1OC1CC(OC)C(OC2CC(OC)C(OC3OC(C)C(OC4OC(CO)C(O)C(O)C4O)C(OC)C3O)C(C)O2)C(C)O1,,,,UNPD-A,,,
UNPD_subset_A_13304,CNC(C(=O)O)C(C)O,CNC(C(=O)O)C(C)O,,,,UNPD-A,,,
UNPD_subset_A_13305,CCCCCCCCCCCCCC[C@H](OC(C)=O)[C@@]1(OC(C)=O)C(=O)C=CC1OC(C)=O,CCCCCCCCCCCCCCC(OC(C)=O)C1(OC(C)=O)C(=O)C=CC1OC(C)=O,,,,UNPD-A,,,
UNPD_subset_A_13306,COc1cc2c(cc1O)CCN1[C@@H](Cc3ccc(O)cc3)c3cc(O)c(O)cc3C[C@@H]21,COc1cc2c(cc1O)CCN1C(Cc3ccc(O)cc3)c3cc(O)c(O)cc3CC21,,,,UNPD-A,,,
UNPD_subset_A_13307,CN1C[C@](O)(CO)C=C2c3cccc4[nH]cc(c34)CC21,CN1CC(O)(CO)C=C2c3cccc4[nH]cc(c34)CC21,,,,UNPD-A,,,
UNPD_subset_A_13308,CC=CC(C)C(=O)C[C@H](O)CC1CCC(=O)NC1=O,CC=CC(C)C(=O)CC(O)CC1CCC(=O)NC1=O,,,,UNPD-A,,,
UNPD_subset_A_13309,CCCCCCCC=CC(=O)N[C@H](CCCNC(=N)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCN=C(O)[C@@H](N)[C@@H](C)O)C(=O)N[C@H](C(=O)N[C@H](CO)CC(N)=O)[C@H](O)C(N)=O,CCCCCCCC=CC(=O)NC(CCCNC(=N)O)C(=O)NC(CO)C(=O)NC(CCNC(=O)C(N)C(C)O)C(=O)NC(C(=O)NC(CO)CC(N)=O)C(O)C(N)=O,,,,UNPD-A,,,
UNPD_subset_A_13310,C/C=C/C#CC#C/C=C/C=C/CCCCCC(=O)OC,CC=CC#CC#CC=CC=CCCCCCC(=O)OC,,,,UNPD-A,,,
UNPD_subset_A_13311,CC(=O)N[C@@H](CO)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1O)[C@@H](O)[C@H](O)CO,CC(=O)NC(CO)C(OC1OC(CO)C(O)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2NC(C)=O)C1O)C(O)C(O)CO,,,,UNPD-A,,,
UNPD_subset_A_13312,C=C(C)[C@@H]1Oc2c(OC)cc(C(C)=O)cc2[C@H]1OC(=O)C=CCC,C=C(C)C1Oc2c(OC)cc(C(C)=O)cc2C1OC(=O)C=CCC,,,,UNPD-A,,,
UNPD_subset_A_13313,COc1c(C)c(O)c(C=O)c2c1C(=O)C(Cc1ccc3c(c1)OCO3)CO2,COc1c(C)c(O)c(C=O)c2c1C(=O)C(Cc1ccc3c(c1)OCO3)CO2,,,,UNPD-A,,,
UNPD_subset_A_13314,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,,,,UNPD-A,,,
UNPD_subset_A_13315,COc1ccc(-c2coc3c(C/C=C(\C)CO)c(O)cc(O)c3c2=O)cc1O,COc1ccc(-c2coc3c(CC=C(C)CO)c(O)cc(O)c3c2=O)cc1O,,,,UNPD-A,,,
UNPD_subset_A_13316,COc1cc(CC[C@@H](O)CCC=Cc2ccc(O)cc2)ccc1O,COc1cc(CCC(O)CCC=Cc2ccc(O)cc2)ccc1O,,,,UNPD-A,,,
UNPD_subset_A_13317,C/C(C=CC(=O)C(C)C1C(=O)C=C2[C@@]3(C)CC[C@H](O)[C@](C)(CO)[C@@H]3CC[C@@]21C)=C\C=C\C(C)(C)O,CC(=CC=CC(C)(C)O)CCC(=O)C(C)=C1C(=O)C=C2C1(C)CCC1C2(C)CCC(O)C1(C)CO,,,,UNPD-A,,,
UNPD_subset_A_13318,COc1ccc2c3c([nH]c2c1)C1=NCC[C@]12c1ccccc1N=CN2CC3,COc1ccc2c3c([nH]c2c1)C1=NCCC12c1ccccc1N=CN2CC3,,,,UNPD-A,,,
UNPD_subset_A_13319,C=C(C)c1c(O)c(O)c2c3c(ccc2c1O)C(C)(C)CCC3,C=C(C)c1c(O)c(O)c2c3c(ccc2c1O)C(C)(C)CCC3,,,,UNPD-A,,,
UNPD_subset_A_13320,O=C(O)CCCCCCCCC1CCCCCC1,O=C(O)CCCCCCCCC1CCCCCC1,,,,UNPD-A,,,
UNPD_subset_A_13321,CCc1nc(C)c(C)nc1C,CCc1nc(C)c(C)nc1C,,,,UNPD-A,,,
UNPD_subset_A_13322,COc1c(I)cc(CCNC(=O)c2ccccc2)cc1I,COc1c(I)cc(CCNC(=O)c2ccccc2)cc1I,,,,UNPD-A,,,
UNPD_subset_A_13323,C=C[C@H]1[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OC[C@]1(C)[C@H]2CC[C@]3(C)[C@H](CC=C4[C@H]5[C@](C(=O)O)(CC[C@@H](C)[C@@]5(C)O)CC[C@]43C)[C@@]2(C)C[C@@H](O)[C@@H]1O,C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCC1(C)C(O)C(O)CC2(C)C1CCC1(C)C2CC=C2C3C(C(=O)O)(CCC(C)C3(C)O)CCC21C,,,,UNPD-A,,,
